"","Mean","SD","Naive SE","Time-series SE"
"NBbeta.mu[1]",-0.0024338962842052,0.00190239663671818,6.01590638507335e-06,1.14509908125544e-05
"NBbeta.mu[2]",-0.00287891829582244,0.00198351575371723,6.27242755657205e-06,1.40090295274003e-05
"NBbeta.mu[3]",-0.179626450578439,0.133363390413875,0.000421732070190111,0.000794343695695486
"NBbeta.tau",3.43529505732735,2.76114218404495,0.00873149824515389,0.0165256985405385
"intG[1]",-2.06317535004884,3.03440628785473,0.00959563521595748,1.32840315936618
"intG[2]",-1.88782024827964,3.01967379315355,0.00954904697708539,1.34965463249853
"intG[3]",-2.20258502787243,3.04736348889867,0.00963660948335704,1.36387893388228
"intcpt.mu",2.77700653729549,3.02278559141664,0.0095588873472157,1.29382151278334
"intcpt.tau",3.78727623841391,1.80257395397233,0.00570023934544808,0.0360216922291276
"intcpt.yr[1]",2.23865158807148,3.03814999078729,0.00960747384410741,0.757103035190499
"intcpt.yr[2]",2.7354081492618,3.07925675368072,0.00973746484208716,0.97497216445367
"intcpt.yr[3]",2.95293001682338,3.11398427368945,0.00984728290280381,0.740724242870902
"intcpt.yr[4]",2.79761209643064,3.09711494490154,0.00979393740123575,0.783729514113938
"intcpt.yr[5]",2.76701408794692,3.08870162742514,0.00976733215533225,0.673813544940815
"intcpt.yr[6]",2.74098828567498,3.15030858121558,0.00996215044901477,0.677391202638605
"intcpt.yr[7]",3.25312983186453,3.07735623307832,0.00973145486824349,0.643683754399956
"intcpt.yr[8]",2.80903073067187,3.04871848603194,0.00964089436052115,0.581661956687384
"intcpt.yr[9]",2.89648468238982,3.05906791005837,0.00967362211291556,0.627154688608759
"intcpt.yr[10]",2.65134734559943,3.0460269403064,0.00963238294560195,0.67013524405448
"intcpt.yr[11]",3.10921162178831,3.09051307397146,0.00977306045227826,0.571630961110402
"intcpt.yr[12]",2.61071782094717,3.04542545847595,0.00963048089304654,0.555240931061828
"intcpt.yr[13]",3.23515794279601,3.10930628874364,0.00983248981551508,0.555363874307098
"intcpt.yr[14]",2.88880646038191,3.06622047846931,0.00969624052021429,0.603830824178507
"intcpt.yr[15]",2.76986012504429,3.08107752717375,0.00974322263342838,0.564168086572522
"intcpt.yr[16]",2.73957174225419,3.00052418444265,0.00948849059725794,0.563961666756603
"intcpt.yr[17]",3.14815542775528,3.10970796918899,0.00983376004061393,0.76867745272802
"intcpt.yr[18]",3.2106102118901,3.05806548528485,0.00967045216744826,0.841235099303826
"intcpt.yr[19]",2.47026171097153,3.02775751935387,0.00957460996385957,0.777464890506513
"intcpt.yr[20]",2.61594645749531,3.03185774897641,0.00958757602839651,0.673073659244617
"intcpt.yr[21]",2.81566231808211,3.04876962658697,0.00964105608115586,0.810911089902007
"intcpt.yr[22]",2.4218660830809,3.04401054447775,0.00962600654211899,0.719135379484952
"intcpt.yr[23]",2.68419522194248,3.0365411272648,0.009602386170932,0.730046669351957
"intcpt.yr[24]",2.35134572355793,3.03188322294401,0.00958765658415514,0.711854432378821
"intcpt.yr[25]",2.83125097543767,3.03129190994026,0.00958578668825322,0.677319544932098
"intcpt.yr[26]",2.23854642275018,3.01893583356469,0.00954671334396341,0.749404756521938
"intcpt.yr[27]",3.50774328915279,3.08127716677185,0.00974385394926955,0.708122958329575
"intcpt.yr[28]",1.89890188274154,3.00867342972643,0.00951426077356606,0.690435213397417
"intcpt.yr[29]",2.83494759421381,3.03427148412638,0.00959520892913881,0.646367178584781
"intcpt.yr[30]",2.83325971643832,3.08993466379146,0.00977123135868762,0.633960103872862
"intcpt.yr[31]",2.95844332390408,3.05800824867942,0.00967027116940956,0.701919038816866
"intcpt.yr[32]",2.88343432476236,2.97893365605221,0.00942021535165762,0.66585957233317
"intcpt.yr[33]",2.38637321478738,3.00470427548926,0.00950170920579209,0.722862818105479
"intcpt.yr[34]",2.62978037418152,2.99764785270975,0.00947939483767574,0.695064838533632
"intcpt.yr[35]",3.33490572828909,3.07667986084235,0.00972931599143171,0.513475408407276
"intcpt.yr[36]",2.93455871239104,3.11974835335244,0.00986551052315351,0.516395637999397
"intcpt.yr[37]",2.8792370226939,3.07124819552691,0.00971213955754718,0.686919109638926
"intcpt.yr[38]",2.47185800748436,2.76318212032911,0.00873794909009343,0.585082690968371
"slope.mu",0.822904479008813,0.0521684534187485,0.000164971134811643,0.000572153297319884
"slope.tau",17.7586828089067,8.43246007829641,0.0266657801258584,0.0313413014173388
"slope.yr[1]",0.723176381256232,0.0590570757342454,0.000186754871269276,0.0013021479115488
"slope.yr[2]",0.735174669431742,0.0560253375740416,0.000177167673413784,0.00103146394043844
"slope.yr[3]",0.617281575210513,0.0854113257244711,0.00027009432726386,0.00167757186005215
"slope.yr[4]",0.849909255145152,0.0908073587263032,0.000287158081879085,0.00162919230436414
"slope.yr[5]",0.744827288547816,0.0911113996056441,0.000288119543559602,0.00161045247133953
"slope.yr[6]",0.486032593674274,0.12004851292615,0.0003796267305628,0.00136612657783614
"slope.yr[7]",0.886887252068126,0.154971175545271,0.000490061886396842,0.00174108924546145
"slope.yr[8]",0.953024731160987,0.126170973382116,0.000398987650487966,0.0016392263391387
"slope.yr[9]",0.793124886576048,0.100733146784103,0.000318546179713832,0.00126834060101451
"slope.yr[10]",0.899195945793941,0.0984934807528734,0.000311463733857036,0.0013850771461765
"slope.yr[11]",0.764926915247689,0.0915399958321321,0.000289474883831858,0.00141473867705231
"slope.yr[12]",0.870556935699109,0.10291972334622,0.00032546074192846,0.00172473041829448
"slope.yr[13]",0.814563933253108,0.0962773131922676,0.000304455596688942,0.00169800656264253
"slope.yr[14]",0.875568675062728,0.084417352685142,0.00026695110852678,0.00151501947466407
"slope.yr[15]",0.738354702204445,0.0900394862575228,0.000284729855925202,0.0014510320380145
"slope.yr[16]",0.865149858632845,0.0891413728819013,0.000281889772061176,0.00161334037536532
"slope.yr[17]",0.816397355049162,0.0697556621632585,0.000220586772129125,0.000988877072193812
"slope.yr[18]",0.816273273483376,0.0606653649912639,0.000191840728457835,0.000857150475538116
"slope.yr[19]",0.943062003779335,0.063426885790093,0.000200573423988062,0.0010221863161843
"slope.yr[20]",0.86529219387119,0.0706963069791473,0.000223561352216564,0.00135776650611738
"slope.yr[21]",0.889591225506222,0.0626820245114244,0.000198217965806604,0.00110095807741846
"slope.yr[22]",0.892895740537921,0.0658650192316817,0.000208283478902908,0.00124410097377658
"slope.yr[23]",0.89631492509585,0.067593183411148,0.000213748413880737,0.00133136508743567
"slope.yr[24]",0.929326919895313,0.066850932521968,0.000211401210475643,0.00133752535793534
"slope.yr[25]",0.872454546327515,0.0662278373193701,0.00020943081043631,0.00135480435710189
"slope.yr[26]",0.94385981321942,0.0653835771259334,0.000206761025287235,0.00129914896216517
"slope.yr[27]",0.779756839677344,0.0644398101564428,0.00020377657208321,0.00136918771624987
"slope.yr[28]",0.987635766301609,0.0718868069915905,0.000227326043810343,0.00170385437839017
"slope.yr[29]",0.976863072871627,0.0851492879266318,0.000269265690989633,0.00105628019516474
"slope.yr[30]",0.857370773538199,0.0799947768367091,0.00025296569572088,0.00100782774542516
"slope.yr[31]",0.838072873320491,0.0654321112522838,0.000206914503670749,0.00157535537475619
"slope.yr[32]",0.814672608366376,0.0734816016747014,0.0002323692274093,0.00186991468168111
"slope.yr[33]",0.916229133519842,0.0645542950931541,0.000204138605240998,0.00143150008001406
"slope.yr[34]",0.871921092362408,0.0663292743732402,0.000209751582565676,0.00137733563393941
"slope.yr[35]",1.0014132608877,0.107671937142418,0.000340488561452523,0.00189644879863363
"slope.yr[36]",0.745013730130096,0.0919158467500081,0.000290663428793011,0.00124817110313163
"slope.yr[37]",0.859295312559178,0.0700069216648467,0.000221381324437903,0.00197518584893399
"slope.yr[38]",0.129331655391256,0.682147921063354,0.00215714113170895,0.00215278100364692
"tau",4.35215663224865,1.77215741310718,0.00560405379777061,0.0150575552005605
"tauGroup",27.3576855456541,47.6788919501715,0.150773894875609,0.873382437656328
"tauSize",-0.49798750128653,0.0972593669526245,0.000307561123356403,0.000737715798042762
